"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"169","1.210235","206.247.43.169","10.9.14.244","UDP","523","8801  >  63404 Len=481","",""
"170","1.224661","10.9.14.244","206.247.43.169","UDP","422","63404  >  8801 Len=380","",""
"171","1.224696","10.9.14.244","206.247.43.169","UDP","143","63406  >  8801 Len=101","",""
"172","1.240849","206.247.43.169","10.9.14.244","UDP","1139","8801  >  63404 Len=1097","",""
"173","1.240849","206.247.43.169","10.9.14.244","UDP","1139","8801  >  63404 Len=1097","",""
"174","1.240849","206.247.43.169","10.9.14.244","TLSv1.2","103","Application Data","","0x018"
"175","1.241059","10.9.14.244","206.247.43.169","TLSv1.2","121","Application Data","","0x018"
"176","1.249455","206.247.43.169","10.9.14.244","TCP","56","443  >  63137 [ACK] Seq=50 Ack=39 Win=11 Len=0","","0x010"
"177","1.249455","206.247.43.169","10.9.14.244","TLSv1.2","92","Application Data","","0x018"
"178","1.251520","10.9.14.244","206.247.43.169","TCP","54","63136  >  443 [ACK] Seq=859 Ack=297 Win=255 Len=0","","0x010"
"179","1.273845","206.247.43.169","10.9.14.244","TLSv1.2","113","Application Data","","0x018"
"180","1.273960","10.9.14.244","206.247.43.169","TLSv1.2","97","Application Data","","0x018"
"181","1.292471","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"182","1.292471","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"183","1.292471","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"184","1.292471","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"185","1.292674","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"186","1.297257","10.9.14.244","206.247.43.169","TCP","54","63137  >  443 [ACK] Seq=106 Ack=88 Win=252 Len=0","","0x010"
"187","1.324934","10.9.14.244","206.247.43.169","UDP","113","63406  >  8801 Len=71","",""
"188","1.324976","10.9.14.244","206.247.43.169","UDP","142","63406  >  8801 Len=100","",""
"189","1.344263","206.247.43.169","10.9.14.244","UDP","974","8801  >  63404 Len=932","",""
"190","1.344263","206.247.43.169","10.9.14.244","UDP","973","8801  >  63404 Len=931","",""
"191","1.385736","206.247.43.169","10.9.14.244","UDP","748","8801  >  63404 Len=706","",""
"192","1.385736","206.247.43.169","10.9.14.244","UDP","748","8801  >  63404 Len=706","",""
"193","1.406214","206.247.43.169","10.9.14.244","UDP","755","8801  >  63404 Len=713","",""
"194","1.406214","206.247.43.169","10.9.14.244","UDP","748","8801  >  63404 Len=706","",""
"195","1.424243","10.9.14.244","206.247.43.169","UDP","143","63406  >  8801 Len=101","",""
"196","1.424286","10.9.14.244","206.247.43.169","UDP","414","63404  >  8801 Len=372","",""
"197","1.426727","206.247.43.169","10.9.14.244","UDP","748","8801  >  63404 Len=706","",""
"198","1.434207","206.247.43.169","10.9.14.244","TCP","56","443  >  63137 [ACK] Seq=88 Ack=106 Win=11 Len=0","","0x010"
"199","1.436962","10.9.14.244","206.247.43.169","UDP","123","63406  >  8801 Len=81","",""
"200","1.447766","206.247.43.169","10.9.14.244","UDP","945","8801  >  63404 Len=903","",""
"201","1.447766","206.247.43.169","10.9.14.244","UDP","945","8801  >  63404 Len=903","",""
"202","1.447766","206.247.43.169","10.9.14.244","UDP","944","8801  >  63404 Len=902","",""
"203","1.465495","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=356 Ack=902 Win=16 Len=0","","0x010"
"204","1.467729","206.247.43.169","10.9.14.244","UDP","725","8801  >  63404 Len=683","",""
"205","1.467729","206.247.43.169","10.9.14.244","UDP","725","8801  >  63404 Len=683","",""
"206","1.488498","206.247.43.169","10.9.14.244","UDP","725","8801  >  63404 Len=683","",""
"207","1.488498","206.247.43.169","10.9.14.244","UDP","725","8801  >  63404 Len=683","",""
"208","1.488498","206.247.43.169","10.9.14.244","UDP","725","8801  >  63404 Len=683","",""
"209","1.489464","206.247.43.169","10.9.14.244","UDP","185","8801  >  63404 Len=143","",""
"210","1.508943","206.247.43.169","10.9.14.244","UDP","1284","8801  >  63404 Len=1242","",""
"211","1.508943","206.247.43.169","10.9.14.244","UDP","1284","8801  >  63404 Len=1242","",""
"212","1.520081","10.9.14.244","206.247.43.169","UDP","142","63406  >  8801 Len=100","",""
"213","1.541868","206.247.43.169","10.9.14.244","UDP","732","8801  >  63404 Len=690","",""
"214","1.541868","206.247.43.169","10.9.14.244","UDP","732","8801  >  63404 Len=690","",""
"215","1.541868","206.247.43.169","10.9.14.244","UDP","732","8801  >  63404 Len=690","",""
"216","1.552702","206.247.43.169","10.9.14.244","UDP","731","8801  >  63404 Len=689","",""
"217","1.560264","206.247.43.169","10.9.14.244","TLSv1.2","133","Application Data","","0x018"
"218","1.560617","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"219","1.561304","206.247.43.169","10.9.14.244","UDP","731","8801  >  63404 Len=689","",""
"220","1.561304","206.247.43.169","10.9.14.244","UDP","1119","8801  >  63404 Len=1077","",""
"221","1.570446","206.247.43.169","10.9.14.244","UDP","1119","8801  >  63404 Len=1077","",""
"222","1.580773","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"223","1.580773","206.247.43.169","10.9.14.244","UDP","133","8801  >  63406 Len=91","",""
"224","1.580963","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0xF6691015, counter=1873780919689543986, datalen=77","",""
"225","1.589101","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xD5B60813, counter=4613095393037648310, datalen=49","",""
"226","1.613881","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"227","1.613881","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"228","1.613881","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"229","1.614389","10.9.14.244","206.247.43.169","UDP","146","63404  >  8801 Len=104","",""
"230","1.625559","10.9.14.244","206.247.43.169","UDP","313","63404  >  8801 Len=271","",""
"231","1.625619","10.9.14.244","206.247.43.169","UDP","150","63406  >  8801 Len=108","",""
"232","1.632737","206.247.43.169","10.9.14.244","UDP","632","8801  >  63404 Len=590","",""
"233","1.632737","206.247.43.169","10.9.14.244","UDP","978","8801  >  63404 Len=936","",""
"234","1.644228","206.247.43.169","10.9.14.244","UDP","978","8801  >  63404 Len=936","",""
"235","1.644228","206.247.43.169","10.9.14.244","UDP","558","8801  >  63404 Len=516","",""
"236","1.663978","206.247.43.169","10.9.14.244","UDP","558","8801  >  63404 Len=516","",""
"237","1.663978","206.247.43.169","10.9.14.244","UDP","557","8801  >  63404 Len=515","",""
"238","1.663978","206.247.43.169","10.9.14.244","UDP","557","8801  >  63404 Len=515","",""
"239","1.663978","206.247.43.169","10.9.14.244","UDP","557","8801  >  63404 Len=515","",""
"240","1.675271","206.247.43.169","10.9.14.244","UDP","901","8801  >  63404 Len=859","",""
"241","1.711562","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=435 Ack=952 Win=16 Len=0","","0x010"
"242","1.715551","206.247.43.169","10.9.14.244","UDP","907","8801  >  63404 Len=865","",""
"243","1.724503","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"244","1.788048","206.247.43.169","10.9.14.244","UDP","922","8801  >  63404 Len=880","",""
"245","1.788048","206.247.43.169","10.9.14.244","UDP","921","8801  >  63404 Len=879","",""
"246","1.788048","206.247.43.169","10.9.14.244","UDP","921","8801  >  63404 Len=879","",""
"247","1.788048","206.247.43.169","10.9.14.244","UDP","184","8801  >  63404 Len=142","",""
"248","1.818820","206.247.43.169","10.9.14.244","UDP","921","8801  >  63404 Len=879","",""
"249","1.818820","206.247.43.169","10.9.14.244","UDP","921","8801  >  63404 Len=879","",""
"250","1.825362","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"251","1.825470","10.9.14.244","206.247.43.169","UDP","415","63404  >  8801 Len=373","",""
"252","1.839144","206.247.43.169","10.9.14.244","UDP","1109","8801  >  63404 Len=1067","",""
"253","1.839144","206.247.43.169","10.9.14.244","UDP","1109","8801  >  63404 Len=1067","",""
"254","1.851007","206.247.43.169","10.9.14.244","UDP","729","8801  >  63404 Len=687","",""
"255","1.851007","206.247.43.169","10.9.14.244","UDP","729","8801  >  63404 Len=687","",""
"256","1.851007","206.247.43.169","10.9.14.244","UDP","729","8801  >  63404 Len=687","",""
"257","1.851007","206.247.43.169","10.9.14.244","UDP","729","8801  >  63404 Len=687","",""
"258","1.881665","206.247.43.169","10.9.14.244","UDP","729","8801  >  63404 Len=687","",""
"259","1.881665","206.247.43.169","10.9.14.244","UDP","881","8801  >  63404 Len=839","",""
"260","1.881665","206.247.43.169","10.9.14.244","UDP","880","8801  >  63404 Len=838","",""
"261","1.901591","206.247.43.169","10.9.14.244","UDP","803","8801  >  63404 Len=761","",""
"262","1.901591","206.247.43.169","10.9.14.244","UDP","803","8801  >  63404 Len=761","",""
"263","1.901591","206.247.43.169","10.9.14.244","UDP","803","8801  >  63404 Len=761","",""
"264","1.911289","206.247.43.169","10.9.14.244","UDP","803","8801  >  63404 Len=761","",""
"265","1.911289","206.247.43.169","10.9.14.244","UDP","802","8801  >  63404 Len=760","",""
"266","1.915295","10.9.14.244","206.247.43.169","UDP","406","63404  >  8801 Len=364","",""
"267","1.920613","10.9.14.244","206.247.43.169","UDP","143","63406  >  8801 Len=101","",""
"268","1.932041","206.247.43.169","10.9.14.244","UDP","768","8801  >  63404 Len=726","",""
"269","1.932041","206.247.43.169","10.9.14.244","UDP","767","8801  >  63404 Len=725","",""
"270","1.932394","10.9.14.244","206.247.43.169","UDP","139","63404  >  8801 Len=97","",""
"271","1.943708","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"272","1.973536","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"273","1.973536","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"274","1.973536","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"275","1.984020","206.247.43.169","10.9.14.244","UDP","1062","8801  >  63404 Len=1020","",""
"276","1.994225","206.247.43.169","10.9.14.244","UDP","1061","8801  >  63404 Len=1019","",""
"277","2.015506","206.247.43.169","10.9.14.244","UDP","783","8801  >  63404 Len=741","",""
"278","2.015911","10.9.14.244","206.247.43.169","UDP","407","63404  >  8801 Len=365","",""
"279","2.025305","10.9.14.244","206.247.43.169","UDP","150","63406  >  8801 Len=108","",""
"280","2.035849","206.247.43.169","10.9.14.244","UDP","776","8801  >  63404 Len=734","",""
"281","2.035849","206.247.43.169","10.9.14.244","UDP","776","8801  >  63404 Len=734","",""
"282","2.056064","206.247.43.169","10.9.14.244","UDP","776","8801  >  63404 Len=734","",""
"283","2.056064","206.247.43.169","10.9.14.244","UDP","775","8801  >  63404 Len=733","",""
"284","2.067245","206.247.43.169","10.9.14.244","UDP","974","8801  >  63404 Len=932","",""
"285","2.067245","206.247.43.169","10.9.14.244","UDP","973","8801  >  63404 Len=931","",""
"286","2.091013","206.247.43.169","10.9.14.244","UDP","655","8801  >  63404 Len=613","",""
"287","2.091013","206.247.43.169","10.9.14.244","UDP","655","8801  >  63404 Len=613","",""
"288","2.091013","206.247.43.169","10.9.14.244","UDP","185","8801  >  63404 Len=143","",""
"289","2.091238","10.9.14.244","206.247.43.169","UDP","123","54409  >  8801 Len=81","",""
"290","2.091527","10.9.14.244","206.247.43.169","UDP","123","54411  >  8801 Len=81","",""
"291","2.091609","10.9.14.244","206.247.43.169","UDP","123","54413  >  8801 Len=81","",""
"292","2.108847","206.247.43.169","10.9.14.244","UDP","655","8801  >  63404 Len=613","",""
"293","2.108847","206.247.43.169","10.9.14.244","UDP","655","8801  >  63404 Len=613","",""
"294","2.108847","206.247.43.169","10.9.14.244","UDP","655","8801  >  63404 Len=613","",""
"295","2.125043","10.9.14.244","206.247.43.169","UDP","143","63406  >  8801 Len=101","",""
"296","2.138769","206.247.43.169","10.9.14.244","UDP","827","8801  >  63404 Len=785","",""
"297","2.138769","206.247.43.169","10.9.14.244","UDP","826","8801  >  63404 Len=784","",""
"298","2.159840","206.247.43.169","10.9.14.244","UDP","767","8801  >  63404 Len=725","",""
"299","2.159840","206.247.43.169","10.9.14.244","UDP","767","8801  >  63404 Len=725","",""
"300","2.171244","206.247.43.169","10.9.14.244","UDP","767","8801  >  63404 Len=725","",""
"301","2.171244","206.247.43.169","10.9.14.244","UDP","767","8801  >  63404 Len=725","",""
"302","2.200683","206.247.43.169","10.9.14.244","UDP","767","8801  >  63404 Len=725","",""
"303","2.200683","206.247.43.169","10.9.14.244","UDP","1260","8801  >  63404 Len=1218","",""
"304","2.211580","206.247.43.169","10.9.14.244","UDP","1259","8801  >  63404 Len=1217","",""
"305","2.225718","10.9.14.244","206.247.43.169","UDP","292","63404  >  8801 Len=250","",""
"306","2.225756","10.9.14.244","206.247.43.169","UDP","142","63406  >  8801 Len=100","",""
"307","2.231952","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"308","2.231952","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"309","2.231952","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"310","2.231952","206.247.43.169","10.9.14.244","UDP","577","8801  >  63404 Len=535","",""
"311","2.232498","10.9.14.244","206.247.43.169","UDP","139","63404  >  8801 Len=97","",""
"312","2.241848","206.247.43.169","10.9.14.244","UDP","133","8801  >  54413 Len=91","",""
"313","2.241848","206.247.43.169","10.9.14.244","UDP","133","8801  >  54409 Len=91","",""
"314","2.241848","206.247.43.169","10.9.14.244","UDP","577","8801  >  63404 Len=535","",""
"315","2.241848","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xD8B60813, counter=4613095397332615493, datalen=49","",""
"316","2.241848","206.247.43.169","10.9.14.244","UDP","133","8801  >  54411 Len=91","",""
"317","2.242088","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xD8B60813, counter=4613094959245951301, datalen=49","",""
"318","2.242088","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xD8B60813, counter=4613094937787892036, datalen=49","",""
"319","2.242099","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0xF8691015, counter=1873780923984511430, datalen=77","",""
"320","2.242172","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0xF8691015, counter=1873780464439787974, datalen=77","",""
"321","2.242189","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0xF8691015, counter=1873780485897847238, datalen=77","",""
"322","2.273767","206.247.43.169","10.9.14.244","UDP","1040","8801  >  63404 Len=998","",""
"323","2.273767","206.247.43.169","10.9.14.244","UDP","1039","8801  >  63404 Len=997","",""
"324","2.295322","206.247.43.169","10.9.14.244","UDP","791","8801  >  63404 Len=749","",""
"325","2.295322","206.247.43.169","10.9.14.244","UDP","791","8801  >  63404 Len=749","",""
"326","2.304130","170.114.52.33","10.9.14.244","TCP","56","443  >  63073 [ACK] Seq=1 Ack=1 Win=10 Len=0","","0x010"
"327","2.304163","10.9.14.244","170.114.52.33","TCP","54","[TCP ACKed unseen segment] 63073  >  443 [ACK] Seq=1 Ack=2 Win=251 Len=0","","0x010"
"328","2.315369","206.247.43.169","10.9.14.244","UDP","798","8801  >  63404 Len=756","",""
"329","2.315369","206.247.43.169","10.9.14.244","UDP","791","8801  >  63404 Len=749","",""
"330","2.315369","206.247.43.169","10.9.14.244","UDP","791","8801  >  63404 Len=749","",""
"331","2.315602","10.9.14.244","206.247.43.169","UDP","393","63404  >  8801 Len=351","",""
"332","2.320130","10.9.14.244","206.247.43.169","UDP","145","63406  >  8801 Len=103","",""
"333","2.328721","206.247.43.169","10.9.14.244","UDP","929","8801  >  63404 Len=887","",""
"334","2.346984","206.247.43.169","10.9.14.244","UDP","928","8801  >  63404 Len=886","",""
"335","2.387647","206.247.43.169","10.9.14.244","UDP","721","8801  >  63404 Len=679","",""
"336","2.387647","206.247.43.169","10.9.14.244","UDP","720","8801  >  63404 Len=678","",""
"337","2.387647","206.247.43.169","10.9.14.244","UDP","720","8801  >  63404 Len=678","",""
"338","2.387647","206.247.43.169","10.9.14.244","UDP","720","8801  >  63404 Len=678","",""
"339","2.387647","206.247.43.169","10.9.14.244","UDP","184","8801  >  63404 Len=142","",""
"340","2.419287","10.9.14.244","206.247.43.169","UDP","350","63404  >  8801 Len=308","",""
"341","2.424827","10.9.14.244","206.247.43.169","UDP","113","63406  >  8801 Len=71","",""
"342","2.424855","10.9.14.244","206.247.43.169","UDP","145","63406  >  8801 Len=103","",""
"343","2.428276","206.247.43.169","10.9.14.244","UDP","720","8801  >  63404 Len=678","",""
"344","2.428276","206.247.43.169","10.9.14.244","UDP","1031","8801  >  63404 Len=989","",""
"345","2.428276","206.247.43.169","10.9.14.244","UDP","1031","8801  >  63404 Len=989","",""
"346","2.428276","206.247.43.169","10.9.14.244","UDP","681","8801  >  63404 Len=639","",""
"347","2.438756","206.247.43.169","10.9.14.244","UDP","681","8801  >  63404 Len=639","",""
"348","2.438756","206.247.43.169","10.9.14.244","UDP","681","8801  >  63404 Len=639","",""
"349","2.438756","206.247.43.169","10.9.14.244","UDP","681","8801  >  63404 Len=639","",""
"350","2.449332","206.247.43.169","10.9.14.244","UDP","680","8801  >  63404 Len=638","",""
"351","2.471342","206.247.43.169","10.9.14.244","UDP","1216","8801  >  63404 Len=1174","",""
"352","2.501721","206.247.43.169","10.9.14.244","UDP","1216","8801  >  63404 Len=1174","",""
"353","2.501721","206.247.43.169","10.9.14.244","UDP","717","8801  >  63404 Len=675","",""
"354","2.501721","206.247.43.169","10.9.14.244","UDP","717","8801  >  63404 Len=675","",""
"355","2.512103","206.247.43.169","10.9.14.244","UDP","716","8801  >  63404 Len=674","",""
"356","2.524706","10.9.14.244","206.247.43.169","UDP","146","63406  >  8801 Len=104","",""
"357","2.524771","10.9.14.244","206.247.43.169","UDP","367","63404  >  8801 Len=325","",""
"358","2.534712","206.247.43.169","10.9.14.244","UDP","716","8801  >  63404 Len=674","",""
"359","2.534712","206.247.43.169","10.9.14.244","UDP","716","8801  >  63404 Len=674","",""
